timestamp,change,NI,EI,SI,WI,NO,EO,SO,WO,N_TL,E_TL,S_TL,W_TL
1344.0,1.0,0.0636574074074074,0.05208333333333333,0.05208333333333333,0.057870370370370364,0.0,0.11682242990654207,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
1347.0,0.0,0.0636574074074074,0.05208333333333333,0.05208333333333333,0.057870370370370364,0.0,0.11682242990654207,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
1350.0,0.0,0.0636574074074074,0.05208333333333333,0.057870370370370364,0.057870370370370364,0.0,0.11682242990654207,0.0,0.11682242990654207,1.0,0.0,0.0,0.0
1353.0,0.0,0.0636574074074074,0.05208333333333333,0.057870370370370364,0.0636574074074074,0.0,0.09345794392523366,0.0,0.09345794392523366,1.0,0.0,0.0,0.0
1356.0,1.0,0.057870370370370364,0.05208333333333333,0.057870370370370364,0.0636574074074074,0.0,0.09345794392523366,0.0,0.09345794392523366,1.0,0.0,0.0,0.0
1359.0,0.0,0.057870370370370364,0.05208333333333333,0.057870370370370364,0.0636574074074074,0.0,0.07009345794392524,0.0,0.07009345794392524,1.0,0.0,0.0,0.0
1362.0,0.0,0.05208333333333333,0.05208333333333333,0.057870370370370364,0.06944444444444443,0.0,0.07009345794392524,0.0,0.04672897196261683,1.0,0.0,0.0,0.0
1365.0,0.0,0.046296296296296294,0.057870370370370364,0.057870370370370364,0.06944444444444443,0.0,0.04672897196261683,0.023364485981308414,0.023364485981308414,1.0,0.0,0.0,0.0
1368.0,1.0,0.04050925925925926,0.057870370370370364,0.057870370370370364,0.06944444444444443,0.0,0.023364485981308414,0.023364485981308414,0.023364485981308414,0.0,0.0,0.0,1.0
1371.0,0.0,0.046296296296296294,0.057870370370370364,0.057870370370370364,0.06944444444444443,0.0,0.0,0.023364485981308414,0.04672897196261683,0.0,0.0,0.0,1.0
1374.0,0.0,0.046296296296296294,0.057870370370370364,0.057870370370370364,0.0636574074074074,0.0,0.0,0.04672897196261683,0.023364485981308414,0.0,0.0,0.0,1.0
1377.0,0.0,0.046296296296296294,0.057870370370370364,0.057870370370370364,0.0636574074074074,0.0,0.0,0.07009345794392524,0.0,0.0,0.0,0.0,1.0
1380.0,1.0,0.05208333333333333,0.057870370370370364,0.057870370370370364,0.057870370370370364,0.0,0.0,0.09345794392523366,0.0,0.0,0.0,1.0,0.0
1383.0,0.0,0.05208333333333333,0.057870370370370364,0.05208333333333333,0.057870370370370364,0.0,0.0,0.09345794392523366,0.0,0.0,0.0,1.0,0.0
